County,State,Date,Year,Median Household Income,Population,Unemployment Rate,Treatment,log_ZHVI
Banks,GA,2019-10-01,2019,53481.0,19175.0,3.3,0,12.147488762553449
Banks,GA,2019-11-01,2019,53481.0,19175.0,3.3,0,12.156030068851058
Banks,GA,2019-12-01,2019,53481.0,19175.0,3.3,0,12.16542005380887
Banks,GA,2020-01-01,2020,62836.0,18129.0,5.2,0,12.174396399127033
Banks,GA,2020-02-01,2020,62836.0,18129.0,5.2,0,12.182986129950221
Banks,GA,2020-03-01,2020,62836.0,18129.0,5.2,0,12.1919708572048
Banks,GA,2020-04-01,2020,62836.0,18129.0,5.2,0,12.19887514650311
Banks,GA,2020-05-01,2020,62836.0,18129.0,5.2,0,12.202712366158627
Banks,GA,2020-06-01,2020,62836.0,18129.0,5.2,0,12.204706822704688
Banks,GA,2020-07-01,2020,62836.0,18129.0,5.2,0,12.21089091186743
Banks,GA,2020-08-01,2020,62836.0,18129.0,5.2,0,12.222845353651424
Banks,GA,2020-09-01,2020,62836.0,18129.0,5.2,0,12.240842197601266
Banks,GA,2020-10-01,2020,62836.0,18129.0,5.2,0,12.259451771013413
Banks,GA,2020-11-01,2020,62836.0,18129.0,5.2,0,12.279558177100146
Banks,GA,2020-12-01,2020,62836.0,18129.0,5.2,0,12.300331713478192
Banks,GA,2021-01-01,2021,60485.0,18607.0,3.0,0,12.322127102555822
Banks,GA,2021-02-01,2021,60485.0,18607.0,3.0,0,12.345247716902318
Banks,GA,2021-03-01,2021,60485.0,18607.0,3.0,0,12.367839119273983
Banks,GA,2021-04-01,2021,60485.0,18607.0,3.0,0,12.38992576727014
Banks,GA,2021-05-01,2021,60485.0,18607.0,3.0,0,12.410956272821375
Banks,GA,2021-06-01,2021,60485.0,18607.0,3.0,0,12.43147760569543
Banks,GA,2021-07-01,2021,60485.0,18607.0,3.0,0,12.44864592304053
Banks,GA,2021-08-01,2021,60485.0,18607.0,3.0,0,12.460726919187804
Banks,GA,2021-09-01,2021,60485.0,18607.0,3.0,0,12.467141449685323
Banks,GA,2021-10-01,2021,60485.0,18607.0,3.0,0,12.473323769231872
Banks,GA,2021-11-01,2021,60485.0,18607.0,3.0,0,12.481983511533402
Banks,GA,2021-12-01,2021,60485.0,18607.0,3.0,0,12.494517144112221
Banks,GA,2022-01-01,2022,66928.0,19419.0,2.7,0,12.51486778927625
Banks,GA,2022-02-01,2022,66928.0,19419.0,2.7,0,12.54136693924516
Banks,GA,2022-03-01,2022,66928.0,19419.0,2.7,0,12.568992284966244
Banks,GA,2022-04-01,2022,66928.0,19419.0,2.7,0,12.592845887061683
Banks,GA,2022-05-01,2022,66928.0,19419.0,2.7,0,12.611252156721342
Banks,GA,2022-06-01,2022,66928.0,19419.0,2.7,0,12.626070405197684
Banks,GA,2022-07-01,2022,66928.0,19419.0,2.7,0,12.63519309911045
Banks,GA,2022-08-01,2022,66928.0,19419.0,2.7,0,12.637500801962242
Banks,GA,2022-09-01,2022,66928.0,19419.0,2.7,0,12.636685857244357
Banks,GA,2022-10-01,2022,66928.0,19419.0,2.7,0,12.634032489835468
Banks,GA,2022-11-01,2022,66928.0,19419.0,2.7,0,12.630976686024617
Banks,GA,2022-12-01,2022,66928.0,19419.0,2.7,0,12.627569451389247
Banks,GA,2023-01-01,2023,70067.0,19949.0,2.6,0,12.623899641777937
Banks,GA,2023-02-01,2023,70067.0,19949.0,2.6,0,12.62142252992433
Banks,GA,2023-03-01,2023,70067.0,19949.0,2.6,0,12.623284678904955
Banks,GA,2023-04-01,2023,70067.0,19949.0,2.6,0,12.63059000012075
Banks,GA,2023-05-01,2023,70067.0,19949.0,2.6,0,12.640209662464732
Banks,GA,2023-06-01,2023,70067.0,19949.0,2.6,0,12.649181963209326
Banks,GA,2023-07-01,2023,70067.0,19949.0,2.6,0,12.65534133893756
Banks,GA,2023-08-01,2023,70067.0,19949.0,2.6,0,12.661188584720405
Banks,GA,2023-09-01,2023,70067.0,19949.0,2.6,0,12.666065927074705
Banks,GA,2023-10-01,2023,70067.0,19949.0,2.6,0,12.67092501761684
Banks,GA,2023-11-01,2023,70067.0,19949.0,2.6,0,12.675406788535856
Banks,GA,2023-12-01,2023,70067.0,19949.0,2.6,0,12.679442903844713
Banks,GA,2024-01-01,2024,78587.0,20512.0,2.9,0,12.681338355970993
Banks,GA,2024-02-01,2024,78587.0,20512.0,2.9,0,12.68164096910767
Banks,GA,2024-03-01,2024,78587.0,20512.0,2.9,0,12.681860153901763
Banks,GA,2024-04-01,2024,78587.0,20512.0,2.9,0,12.684442303809522
Banks,GA,2024-05-01,2024,78587.0,20512.0,2.9,0,12.68902098316922
Banks,GA,2024-06-01,2024,78587.0,20512.0,2.9,0,12.694576569179292
Banks,GA,2024-07-01,2024,78587.0,20512.0,2.9,0,12.700912745796213
Banks,GA,2024-08-01,2024,78587.0,20512.0,2.9,0,12.707570672270844
Banks,GA,2024-09-01,2024,78587.0,20512.0,2.9,0,12.712607136962292
Banks,GA,2024-10-01,2024,78587.0,20512.0,2.9,0,12.71619552991497
Banks,GA,2024-11-01,2024,78587.0,20512.0,2.9,0,12.71857537022696
Banks,GA,2024-12-01,2024,78587.0,20512.0,2.9,0,12.724853367877449
Barbour,AL,2016-01-01,2016,32884.0,25828.0,7.5,0,
Barbour,AL,2016-02-01,2016,32884.0,25828.0,7.5,0,11.50876230352241
Barbour,AL,2016-03-01,2016,32884.0,25828.0,7.5,0,11.50233107299087
Barbour,AL,2016-04-01,2016,32884.0,25828.0,7.5,0,11.503362024301401
Barbour,AL,2016-05-01,2016,32884.0,25828.0,7.5,0,11.502524192284731
Barbour,AL,2016-06-01,2016,32884.0,25828.0,7.5,0,11.508471429636316
Barbour,AL,2016-07-01,2016,32884.0,25828.0,7.5,0,11.513845547028264
Barbour,AL,2016-08-01,2016,32884.0,25828.0,7.5,0,11.518647631943699
Barbour,AL,2016-09-01,2016,32884.0,25828.0,7.5,0,11.52129365176883
Barbour,AL,2016-10-01,2016,32884.0,25828.0,7.5,0,11.524857037340528
Barbour,AL,2016-11-01,2016,32884.0,25828.0,7.5,0,11.530992144188495
Barbour,AL,2016-12-01,2016,32884.0,25828.0,7.5,0,11.538608200572126
Barbour,AL,2017-01-01,2017,32490.0,25169.0,5.4,0,11.545084832647209
Barbour,AL,2017-02-01,2017,32490.0,25169.0,5.4,0,11.5515074274408
Barbour,AL,2017-03-01,2017,32490.0,25169.0,5.4,0,11.555568022375716
Barbour,AL,2017-04-01,2017,32490.0,25169.0,5.4,0,11.558081852241788
Barbour,AL,2017-05-01,2017,32490.0,25169.0,5.4,0,11.555086740091774
Barbour,AL,2017-06-01,2017,32490.0,25169.0,5.4,0,11.550218946462051
Barbour,AL,2017-07-01,2017,32490.0,25169.0,5.4,0,11.551204086307193
Barbour,AL,2017-08-01,2017,32490.0,25169.0,5.4,0,11.5549242741974
Barbour,AL,2017-09-01,2017,32490.0,25169.0,5.4,0,11.563337373619488
Barbour,AL,2017-10-01,2017,32490.0,25169.0,5.4,0,11.566092881804595
Barbour,AL,2017-11-01,2017,32490.0,25169.0,5.4,0,11.571017716557417
Barbour,AL,2017-12-01,2017,32490.0,25169.0,5.4,0,11.57588330312951
Barbour,AL,2018-01-01,2018,34382.0,24887.0,4.7,0,11.587711606762403
Barbour,AL,2018-02-01,2018,34382.0,24887.0,4.7,0,11.60143572608393
Barbour,AL,2018-03-01,2018,34382.0,24887.0,4.7,0,11.617400089422164
Barbour,AL,2018-04-01,2018,34382.0,24887.0,4.7,0,11.628169010227483
Barbour,AL,2018-05-01,2018,34382.0,24887.0,4.7,0,11.634741541381915
Barbour,AL,2018-06-01,2018,34382.0,24887.0,4.7,0,11.635747338113312
Barbour,AL,2018-07-01,2018,34382.0,24887.0,4.7,0,11.638258869565894
Barbour,AL,2018-08-01,2018,34382.0,24887.0,4.7,0,11.641088867141995
Barbour,AL,2018-09-01,2018,34382.0,24887.0,4.7,0,11.643320664908623
Barbour,AL,2018-10-01,2018,34382.0,24887.0,4.7,0,11.640434492450156
Barbour,AL,2018-11-01,2018,34382.0,24887.0,4.7,0,11.638774859702496
Barbour,AL,2018-12-01,2018,34382.0,24887.0,4.7,0,11.637200754057666
Barbour,AL,2019-01-01,2019,35972.0,24657.0,3.7,0,11.638701666861365
Barbour,AL,2019-02-01,2019,35972.0,24657.0,3.7,0,11.644822646083213
Barbour,AL,2019-03-01,2019,35972.0,24657.0,3.7,0,11.656286248244271
Barbour,AL,2019-04-01,2019,35972.0,24657.0,3.7,0,11.663684219407822
Barbour,AL,2019-05-01,2019,35972.0,24657.0,3.7,0,11.665158202367397
Barbour,AL,2019-06-01,2019,35972.0,24657.0,3.7,0,11.662721934324574
Barbour,AL,2019-07-01,2019,35972.0,24657.0,3.7,0,11.663814466270631
Barbour,AL,2019-08-01,2019,35972.0,24657.0,3.7,0,11.66405492548034
Barbour,AL,2019-09-01,2019,35972.0,24657.0,3.7,0,11.662183490948756
Barbour,AL,2019-10-01,2019,35972.0,24657.0,3.7,0,11.662687277816014
Barbour,AL,2019-11-01,2019,35972.0,24657.0,3.7,0,11.66794115658206
Barbour,AL,2019-12-01,2019,35972.0,24657.0,3.7,0,11.676798914482998
Barbour,AL,2020-01-01,2020,38866.0,24958.0,7.0,0,11.683951282086177
Barbour,AL,2020-02-01,2020,38866.0,24958.0,7.0,0,11.686521393316498
Barbour,AL,2020-03-01,2020,38866.0,24958.0,7.0,0,11.692394388728564
Barbour,AL,2020-04-01,2020,38866.0,24958.0,7.0,0,11.699119665072221
Barbour,AL,2020-05-01,2020,38866.0,24958.0,7.0,0,11.708845667588665
Barbour,AL,2020-06-01,2020,38866.0,24958.0,7.0,0,11.716265098010421
Barbour,AL,2020-07-01,2020,38866.0,24958.0,7.0,0,11.721871313461337
Barbour,AL,2020-08-01,2020,38866.0,24958.0,7.0,0,11.730681870239685
Barbour,AL,2020-09-01,2020,38866.0,24958.0,7.0,0,11.742295140123703
Barbour,AL,2020-10-01,2020,38866.0,24958.0,7.0,0,11.754342198608988
Barbour,AL,2020-11-01,2020,38866.0,24958.0,7.0,0,11.763117569365267
Barbour,AL,2020-12-01,2020,38866.0,24958.0,7.0,0,11.768958379914537
Barbour,AL,2021-01-01,2021,38649.0,24510.0,5.0,0,11.776221072235751
Barbour,AL,2021-02-01,2021,38649.0,24510.0,5.0,0,11.786655429564718
Barbour,AL,2021-03-01,2021,38649.0,24510.0,5.0,0,11.801790563188495
Barbour,AL,2021-04-01,2021,38649.0,24510.0,5.0,0,11.815545176528932
Barbour,AL,2021-05-01,2021,38649.0,24510.0,5.0,0,11.827930410414067
Barbour,AL,2021-06-01,2021,38649.0,24510.0,5.0,0,11.837362559677732
Barbour,AL,2021-07-01,2021,38649.0,24510.0,5.0,0,11.850125214032936
Barbour,AL,2021-08-01,2021,38649.0,24510.0,5.0,0,11.864053422658534
Barbour,AL,2021-09-01,2021,38649.0,24510.0,5.0,0,11.877517524120512
Barbour,AL,2021-10-01,2021,38649.0,24510.0,5.0,0,11.889866867807596
Barbour,AL,2021-11-01,2021,38649.0,24510.0,5.0,0,11.904873005246849
Barbour,AL,2021-12-01,2021,38649.0,24510.0,5.0,0,11.918382583713145
Barbour,AL,2022-01-01,2022,41151.0,24744.0,3.6,0,11.92680874824012
Barbour,AL,2022-02-01,2022,41151.0,24744.0,3.6,0,11.926766387037695
Barbour,AL,2022-03-01,2022,41151.0,24744.0,3.6,0,11.922958774766187
Barbour,AL,2022-04-01,2022,41151.0,24744.0,3.6,0,11.922449977072445
Barbour,AL,2022-05-01,2022,41151.0,24744.0,3.6,0,11.926404494892047
Barbour,AL,2022-06-01,2022,41151.0,24744.0,3.6,0,11.936408156581221
Barbour,AL,2022-07-01,2022,41151.0,24744.0,3.6,0,11.945548597761444
Barbour,AL,2022-08-01,2022,41151.0,24744.0,3.6,0,11.952095460031655
Barbour,AL,2022-09-01,2022,41151.0,24744.0,3.6,0,11.950718857687791
Barbour,AL,2022-10-01,2022,41151.0,24744.0,3.6,0,11.945885697462803
Barbour,AL,2022-11-01,2022,41151.0,24744.0,3.6,0,11.939455542748156
Barbour,AL,2022-12-01,2022,41151.0,24744.0,3.6,0,11.937759353253544
Barbour,AL,2023-01-01,2023,45298.0,24681.0,3.9,0,11.938921402959124
Barbour,AL,2023-02-01,2023,45298.0,24681.0,3.9,0,11.939536588068062
Barbour,AL,2023-03-01,2023,45298.0,24681.0,3.9,0,11.945158748803506
Barbour,AL,2023-04-01,2023,45298.0,24681.0,3.9,0,11.953228068721133
Barbour,AL,2023-05-01,2023,45298.0,24681.0,3.9,0,11.96238829467518
Barbour,AL,2023-06-01,2023,45298.0,24681.0,3.9,0,11.966603671729922
Barbour,AL,2023-07-01,2023,45298.0,24681.0,3.9,0,11.963736549550562
Barbour,AL,2023-08-01,2023,45298.0,24681.0,3.9,0,11.953571971732847
Barbour,AL,2023-09-01,2023,45298.0,24681.0,3.9,0,11.937922990819201
Barbour,AL,2023-10-01,2023,45298.0,24681.0,3.9,0,11.920234323475691
Barbour,AL,2023-11-01,2023,45298.0,24681.0,3.9,0,11.909521577678616
Barbour,AL,2023-12-01,2023,45298.0,24681.0,3.9,0,11.900177840636703
Barbour,AL,2024-01-01,2024,45902.0,24520.0,4.0,0,11.893578774426354
Barbour,AL,2024-02-01,2024,45902.0,24520.0,4.0,0,11.890198365230054
Barbour,AL,2024-03-01,2024,45902.0,24520.0,4.0,0,11.896655272464045
Barbour,AL,2024-04-01,2024,45902.0,24520.0,4.0,0,11.910925156855967
Barbour,AL,2024-05-01,2024,45902.0,24520.0,4.0,0,11.923717503896748
Barbour,AL,2024-06-01,2024,45902.0,24520.0,4.0,0,11.92743376257022
Barbour,AL,2024-07-01,2024,45902.0,24520.0,4.0,0,11.922270765105429
Barbour,AL,2024-08-01,2024,45902.0,24520.0,4.0,0,11.915686525161126
Barbour,AL,2024-09-01,2024,45902.0,24520.0,4.0,0,11.911617671283619
Barbour,AL,2024-10-01,2024,45902.0,24520.0,4.0,0,11.913063742747799
Barbour,AL,2024-11-01,2024,45902.0,24520.0,4.0,0,11.915033814177397
Barbour,AL,2024-12-01,2024,45902.0,24520.0,4.0,0,11.918207410971904
Barrow,GA,2016-01-01,2016,54893.0,77108.0,4.7,0,11.906573664787254
Barrow,GA,2016-02-01,2016,54893.0,77108.0,4.7,0,11.91325269961717
Barrow,GA,2016-03-01,2016,54893.0,77108.0,4.7,0,11.919986888197826
Barrow,GA,2016-04-01,2016,54893.0,77108.0,4.7,0,11.9278750241581
Barrow,GA,2016-05-01,2016,54893.0,77108.0,4.7,0,11.934649168787567
Barrow,GA,2016-06-01,2016,54893.0,77108.0,4.7,0,11.943034277673116
Barrow,GA,2016-07-01,2016,54893.0,77108.0,4.7,0,11.950443684568912
Barrow,GA,2016-08-01,2016,54893.0,77108.0,4.7,0,11.957546012032852
Barrow,GA,2016-09-01,2016,54893.0,77108.0,4.7,0,11.965392281055948
Barrow,GA,2016-10-01,2016,54893.0,77108.0,4.7,0,11.974373612340473
Barrow,GA,2016-11-01,2016,54893.0,77108.0,4.7,0,11.984375176012867
Barrow,GA,2016-12-01,2016,54893.0,77108.0,4.7,0,11.994381357114458
Barrow,GA,2017-01-01,2017,60028.0,79086.0,4.0,0,12.001867315917734
Barrow,GA,2017-02-01,2017,60028.0,79086.0,4.0,0,12.008891488217214
Barrow,GA,2017-03-01,2017,60028.0,79086.0,4.0,0,12.013851406117434
Barrow,GA,2017-04-01,2017,60028.0,79086.0,4.0,0,12.020456831930558
Barrow,GA,2017-05-01,2017,60028.0,79086.0,4.0,0,12.024905085329085
Barrow,GA,2017-06-01,2017,60028.0,79086.0,4.0,0,12.03045527263379
Barrow,GA,2017-07-01,2017,60028.0,79086.0,4.0,0,12.036277799749396
Barrow,GA,2017-08-01,2017,60028.0,79086.0,4.0,0,12.043534098692628
Barrow,GA,2017-09-01,2017,60028.0,79086.0,4.0,0,12.050266206189374
Barrow,GA,2017-10-01,2017,60028.0,79086.0,4.0,0,12.057059960807631
Barrow,GA,2017-11-01,2017,60028.0,79086.0,4.0,0,12.065008149442624
Barrow,GA,2017-12-01,2017,60028.0,79086.0,4.0,0,12.074581495431694
Barrow,GA,2018-01-01,2018,61413.0,81105.0,3.3,0,12.082874433988062
Barrow,GA,2018-02-01,2018,61413.0,81105.0,3.3,0,12.091039192803896
Barrow,GA,2018-03-01,2018,61413.0,81105.0,3.3,0,12.097578794890453
Barrow,GA,2018-04-01,2018,61413.0,81105.0,3.3,0,12.103806668165983
Barrow,GA,2018-05-01,2018,61413.0,81105.0,3.3,0,12.110045154436209
Barrow,GA,2018-06-01,2018,61413.0,81105.0,3.3,0,12.116705548439716
Barrow,GA,2018-07-01,2018,61413.0,81105.0,3.3,0,12.125526406064113
Barrow,GA,2018-08-01,2018,61413.0,81105.0,3.3,0,12.133880495666286
Barrow,GA,2018-09-01,2018,61413.0,81105.0,3.3,0,12.142435508780991
Barrow,GA,2018-10-01,2018,61413.0,81105.0,3.3,0,12.149987080689478
Barrow,GA,2018-11-01,2018,61413.0,81105.0,3.3,0,12.157165838534855
Barrow,GA,2018-12-01,2018,61413.0,81105.0,3.3,0,12.16515903499441
Barrow,GA,2019-01-01,2019,68924.0,83581.0,2.9,0,12.174041243527348
Barrow,GA,2019-02-01,2019,68924.0,83581.0,2.9,0,12.183811167453705
Barrow,GA,2019-03-01,2019,68924.0,83581.0,2.9,0,12.19223345639625
Barrow,GA,2019-04-01,2019,68924.0,83581.0,2.9,0,12.198221424203359
Barrow,GA,2019-05-01,2019,68924.0,83581.0,2.9,0,12.201854135213944
Barrow,GA,2019-06-01,2019,68924.0,83581.0,2.9,0,12.205640230052076
Barrow,GA,2019-07-01,2019,68924.0,83581.0,2.9,0,12.209242262549807
Barrow,GA,2019-08-01,2019,68924.0,83581.0,2.9,0,12.212963610128298
Barrow,GA,2019-09-01,2019,68924.0,83581.0,2.9,0,12.215157548527209
Barrow,GA,2019-10-01,2019,68924.0,83581.0,2.9,0,12.218826966397486
Barrow,GA,2019-11-01,2019,68924.0,83581.0,2.9,0,12.224147470102222
Barrow,GA,2019-12-01,2019,68924.0,83581.0,2.9,0,12.232169326591455
Barrow,GA,2020-01-01,2020,64460.0,84066.0,5.0,0,12.240487693286822
Barrow,GA,2020-02-01,2020,64460.0,84066.0,5.0,0,12.249130257687165
Barrow,GA,2020-03-01,2020,64460.0,84066.0,5.0,0,12.256389893507968
Barrow,GA,2020-04-01,2020,64460.0,84066.0,5.0,0,12.262298401177478
Barrow,GA,2020-05-01,2020,64460.0,84066.0,5.0,0,12.265845808002382
Barrow,GA,2020-06-01,2020,64460.0,84066.0,5.0,0,12.268918879248988
Barrow,GA,2020-07-01,2020,64460.0,84066.0,5.0,0,12.273640257281032
Barrow,GA,2020-08-01,2020,64460.0,84066.0,5.0,0,12.282731634108464
Barrow,GA,2020-09-01,2020,64460.0,84066.0,5.0,0,12.296109537921293
Barrow,GA,2020-10-01,2020,64460.0,84066.0,5.0,0,12.312324387463786
Barrow,GA,2020-11-01,2020,64460.0,84066.0,5.0,0,12.32986526938838
Barrow,GA,2020-12-01,2020,64460.0,84066.0,5.0,0,12.347386537769594
Barrow,GA,2021-01-01,2021,67646.0,86864.0,2.9,0,12.364720137594194
Barrow,GA,2021-02-01,2021,67646.0,86864.0,2.9,0,12.38260042215484
Barrow,GA,2021-03-01,2021,67646.0,86864.0,2.9,0,12.401180466914802
Barrow,GA,2021-04-01,2021,67646.0,86864.0,2.9,0,12.42086532527864
Barrow,GA,2021-05-01,2021,67646.0,86864.0,2.9,0,12.441428369189646
Barrow,GA,2021-06-01,2021,67646.0,86864.0,2.9,0,12.46330438914422
Barrow,GA,2021-07-01,2021,67646.0,86864.0,2.9,0,12.48346680641789
Barrow,GA,2021-08-01,2021,67646.0,86864.0,2.9,0,12.50045016471791
Barrow,GA,2021-09-01,2021,67646.0,86864.0,2.9,0,12.515647792233569
Barrow,GA,2021-10-01,2021,67646.0,86864.0,2.9,0,12.532662113434773
Barrow,GA,2021-11-01,2021,67646.0,86864.0,2.9,0,12.552759158796052
Barrow,GA,2021-12-01,2021,67646.0,86864.0,2.9,0,12.574445227083705
Barrow,GA,2022-01-01,2022,77583.0,89551.0,2.5,0,12.599957755962555
Barrow,GA,2022-02-01,2022,77583.0,89551.0,2.5,0,12.625691520802642
Barrow,GA,2022-03-01,2022,77583.0,89551.0,2.5,0,12.651083074921297
Barrow,GA,2022-04-01,2022,77583.0,89551.0,2.5,0,12.673576846399138
Barrow,GA,2022-05-01,2022,77583.0,89551.0,2.5,0,12.694232392768196
Barrow,GA,2022-06-01,2022,77583.0,89551.0,2.5,0,12.71249510257409
Barrow,GA,2022-07-01,2022,77583.0,89551.0,2.5,0,12.723983484109892
Barrow,GA,2022-08-01,2022,77583.0,89551.0,2.5,0,12.728172294203281
Barrow,GA,2022-09-01,2022,77583.0,89551.0,2.5,0,12.725993756066764
Barrow,GA,2022-10-01,2022,77583.0,89551.0,2.5,0,12.721280188996124
Barrow,GA,2022-11-01,2022,77583.0,89551.0,2.5,0,12.71559314728331
Barrow,GA,2022-12-01,2022,77583.0,89551.0,2.5,0,12.708864219150039
Barrow,GA,2023-01-01,2023,72075.0,93390.0,2.7,0,12.702840303152199
Barrow,GA,2023-02-01,2023,72075.0,93390.0,2.7,0,12.69876779431209
Barrow,GA,2023-03-01,2023,72075.0,93390.0,2.7,0,12.700778609692598
Barrow,GA,2023-04-01,2023,72075.0,93390.0,2.7,0,12.706462267156517
Barrow,GA,2023-05-01,2023,72075.0,93390.0,2.7,0,12.715670113149514
Barrow,GA,2023-06-01,2023,72075.0,93390.0,2.7,0,12.723975201599298
Barrow,GA,2023-07-01,2023,72075.0,93390.0,2.7,0,12.731117302590897
Barrow,GA,2023-08-01,2023,72075.0,93390.0,2.7,0,12.736949850858705
Barrow,GA,2023-09-01,2023,72075.0,93390.0,2.7,0,12.742267923817097
Barrow,GA,2023-10-01,2023,72075.0,93390.0,2.7,0,12.746534208368413
Barrow,GA,2023-11-01,2023,72075.0,93390.0,2.7,0,12.749141357012505
Barrow,GA,2023-12-01,2023,72075.0,93390.0,2.7,0,12.750803217427716
Barrow,GA,2024-01-01,2024,89040.0,96969.0,2.9,0,12.75228108241718
Barrow,GA,2024-02-01,2024,89040.0,96969.0,2.9,0,12.755069593602736
Barrow,GA,2024-03-01,2024,89040.0,96969.0,2.9,0,12.758334933907367
Barrow,GA,2024-04-01,2024,89040.0,96969.0,2.9,0,12.762441069760532
Barrow,GA,2024-05-01,2024,89040.0,96969.0,2.9,0,12.765227896125861
Barrow,GA,2024-06-01,2024,89040.0,96969.0,2.9,0,12.767201002863333
Barrow,GA,2024-07-01,2024,89040.0,96969.0,2.9,0,12.768984529440115
Barrow,GA,2024-08-01,2024,89040.0,96969.0,2.9,0,12.771243727738092
Barrow,GA,2024-09-01,2024,89040.0,96969.0,2.9,0,12.773514680062314
Barrow,GA,2024-10-01,2024,89040.0,96969.0,2.9,0,12.774476993826532
Barrow,GA,2024-11-01,2024,89040.0,96969.0,2.9,0,12.77488423501511
Barrow,GA,2024-12-01,2024,89040.0,96969.0,2.9,0,12.77454049385148
Bartow,GA,2016-01-01,2016,52497.0,103418.0,5.0,0,11.883092974866551
Bartow,GA,2016-02-01,2016,52497.0,103418.0,5.0,0,11.890573611807659
Bartow,GA,2016-03-01,2016,52497.0,103418.0,5.0,0,11.895472148528734
Bartow,GA,2016-04-01,2016,52497.0,103418.0,5.0,0,11.898601351877637
Bartow,GA,2016-05-01,2016,52497.0,103418.0,5.0,0,11.900720828784392
Bartow,GA,2016-06-01,2016,52497.0,103418.0,5.0,0,11.905892265111465
Bartow,GA,2016-07-01,2016,52497.0,103418.0,5.0,0,11.91017739539651
Bartow,GA,2016-08-01,2016,52497.0,103418.0,5.0,0,11.915605479122597
Bartow,GA,2016-09-01,2016,52497.0,103418.0,5.0,0,11.921909424372346
Bartow,GA,2016-10-01,2016,52497.0,103418.0,5.0,0,11.930341823321857
Bartow,GA,2016-11-01,2016,52497.0,103418.0,5.0,0,11.939570733534588
Bartow,GA,2016-12-01,2016,52497.0,103418.0,5.0,0,11.946792336622428
Bartow,GA,2017-01-01,2017,55067.0,105190.0,4.5,0,11.952186834725886
Bartow,GA,2017-02-01,2017,55067.0,105190.0,4.5,0,11.957033889561549
Bartow,GA,2017-03-01,2017,55067.0,105190.0,4.5,0,11.96383775071975
Bartow,GA,2017-04-01,2017,55067.0,105190.0,4.5,0,11.972854691153659
Bartow,GA,2017-05-01,2017,55067.0,105190.0,4.5,0,11.981513829161798
Bartow,GA,2017-06-01,2017,55067.0,105190.0,4.5,0,11.991019386937301
Bartow,GA,2017-07-01,2017,55067.0,105190.0,4.5,0,11.999502054036451
Bartow,GA,2017-08-01,2017,55067.0,105190.0,4.5,0,12.00923909205812
Bartow,GA,2017-09-01,2017,55067.0,105190.0,4.5,0,12.02013757439881
Bartow,GA,2017-10-01,2017,55067.0,105190.0,4.5,0,12.031391730443454
Bartow,GA,2017-11-01,2017,55067.0,105190.0,4.5,0,12.042404479238648
Bartow,GA,2017-12-01,2017,55067.0,105190.0,4.5,0,12.051218861072314
Bartow,GA,2018-01-01,2018,57409.0,106488.0,3.7,0,12.05798742754452
Bartow,GA,2018-02-01,2018,57409.0,106488.0,3.7,0,12.062826420035526
Bartow,GA,2018-03-01,2018,57409.0,106488.0,3.7,0,12.067157490443405
Bartow,GA,2018-04-01,2018,57409.0,106488.0,3.7,0,12.069491507827026
Bartow,GA,2018-05-01,2018,57409.0,106488.0,3.7,0,12.072122840399992
Bartow,GA,2018-06-01,2018,57409.0,106488.0,3.7,0,12.074102963983869
Bartow,GA,2018-07-01,2018,57409.0,106488.0,3.7,0,12.079735121841685
Bartow,GA,2018-08-01,2018,57409.0,106488.0,3.7,0,12.086180932931994
Bartow,GA,2018-09-01,2018,57409.0,106488.0,3.7,0,12.094419615992733
Bartow,GA,2018-10-01,2018,57409.0,106488.0,3.7,0,12.102160547562361
Bartow,GA,2018-11-01,2018,57409.0,106488.0,3.7,0,12.110581785457098
Bartow,GA,2018-12-01,2018,57409.0,106488.0,3.7,0,12.119864465777589
Bartow,GA,2019-01-01,2019,60254.0,107757.0,3.4,0,12.130639773947223
Bartow,GA,2019-02-01,2019,60254.0,107757.0,3.4,0,12.1405706251186
Bartow,GA,2019-03-01,2019,60254.0,107757.0,3.4,0,12.14885827037998
Bartow,GA,2019-04-01,2019,60254.0,107757.0,3.4,0,12.153746443252093
Bartow,GA,2019-05-01,2019,60254.0,107757.0,3.4,0,12.156850825226982
Bartow,GA,2019-06-01,2019,60254.0,107757.0,3.4,0,12.159188710316512
Bartow,GA,2019-07-01,2019,60254.0,107757.0,3.4,0,12.16259330995299
Bartow,GA,2019-08-01,2019,60254.0,107757.0,3.4,0,12.167569975835798
Bartow,GA,2019-09-01,2019,60254.0,107757.0,3.4,0,12.171962905535002
Bartow,GA,2019-10-01,2019,60254.0,107757.0,3.4,0,12.177220199627719
Bartow,GA,2019-11-01,2019,60254.0,107757.0,3.4,0,12.182960881746995
Bartow,GA,2019-12-01,2019,60254.0,107757.0,3.4,0,12.190353392006477
Bartow,GA,2020-01-01,2020,64980.0,109283.0,6.0,0,12.198904824907881
Bartow,GA,2020-02-01,2020,64980.0,109283.0,6.0,0,12.20759871612319
Bartow,GA,2020-03-01,2020,64980.0,109283.0,6.0,0,12.21631922177685
Bartow,GA,2020-04-01,2020,64980.0,109283.0,6.0,0,12.222731011641939
Bartow,GA,2020-05-01,2020,64980.0,109283.0,6.0,0,12.226977896617528
Bartow,GA,2020-06-01,2020,64980.0,109283.0,6.0,0,12.230369310963326
Bartow,GA,2020-07-01,2020,64980.0,109283.0,6.0,0,12.235957939659338
